date,size,firm,Union,FDP,GRUENE,LINKE,SPD,AfD
2009-01-05,1003,Forsa,37.0,13.0,10.0,11.0,23.0,NA
2009-01-06,2324,Emnid,36.0,12.0,11.0,11.0,25.0,NA
2009-01-09,2502,Forsa,36.0,13.0,9.0,11.0,25.0,NA
2009-01-12,4653,Emnid,36.0,12.0,10.0,12.0,26.0,NA
2009-01-16,2500,Forsa,36.0,14.0,9.0,11.0,24.0,NA
2009-01-19,4193,Emnid,35.0,13.0,11.0,12.0,25.0,NA
2009-01-23,2503,Forsa,35.0,16.0,10.0,12.0,22.0,NA
2009-01-26,5570,Emnid,34.0,15.0,12.0,12.0,23.0,NA
2009-01-30,2501,Forsa,34.0,16.0,11.0,11.0,23.0,NA
2009-02-02,5120,Emnid,34.0,16.0,11.0,12.0,24.0,NA
2009-02-06,2500,Forsa,34.0,18.0,10.0,11.0,23.0,NA
2009-02-09,5115,Emnid,33.0,16.0,11.0,12.0,24.0,NA
2009-02-13,2502,Forsa,34.0,18.0,10.0,12.0,22.0,NA
2009-02-16,4666,Emnid,34.0,16.0,12.0,11.0,24.0,NA
2009-02-20,2506,Forsa,34.0,18.0,10.0,11.0,23.0,NA
2009-02-23,4595,Emnid,33.0,17.0,11.0,12.0,24.0,NA
2009-02-27,2503,Forsa,33.0,17.0,11.0,11.0,24.0,NA
2009-03-02,3675,Emnid,32.0,15.0,11.0,12.0,26.0,NA
2009-03-06,2500,Forsa,34.0,17.0,9.0,11.0,25.0,NA
2009-03-07,4154,Emnid,33.0,16.0,10.0,11.0,26.0,NA
2009-03-13,2501,Forsa,33.0,17.0,10.0,11.0,24.0,NA
2009-03-16,3679,Emnid,33.0,16.0,11.0,11.0,25.0,NA
2009-03-20,2504,Forsa,34.0,16.0,10.0,11.0,24.0,NA
2009-03-21,2265,Emnid,33.0,15.0,10.0,12.0,27.0,NA
2009-03-27,2505,Forsa,34.0,17.0,10.0,10.0,25.0,NA
2009-03-30,3199,Emnid,33.0,16.0,9.0,12.0,27.0,NA
2009-04-03,2501,Forsa,36.0,16.0,10.0,10.0,24.0,NA
2009-04-06,3201,Emnid,34.0,15.0,10.0,11.0,26.0,NA
2009-04-09,2000,Forsa,35.0,16.0,10.0,11.0,24.0,NA
2009-04-11,2749,Emnid,34.0,14.0,10.0,11.0,27.0,NA
2009-04-17,2001,Forsa,35.0,16.0,10.0,11.0,23.0,NA
2009-04-20,3671,Emnid,34.0,13.0,10.0,11.0,28.0,NA
2009-04-24,2501,Forsa,36.0,15.0,9.0,9.0,25.0,NA
2009-04-27,3179,Emnid,35.0,14.0,10.0,10.0,27.0,NA
2009-04-30,2001,Forsa,35.0,16.0,9.0,10.0,25.0,NA
2009-05-04,3169,Emnid,36.0,14.0,9.0,11.0,26.0,NA
2009-05-08,2501,Forsa,36.0,14.0,9.0,10.0,26.0,NA
2009-05-11,3207,Emnid,34.0,13.0,10.0,11.0,28.0,NA
2009-05-15,2502,Forsa,36.0,14.0,11.0,10.0,24.0,NA
2009-05-18,4572,Emnid,35.0,13.0,11.0,10.0,27.0,NA
2009-05-22,2001,Forsa,35.0,15.0,11.0,10.0,24.0,NA
2009-05-25,4113,Emnid,34.0,14.0,10.0,11.0,27.0,NA
2009-05-29,2502,Forsa,35.0,15.0,11.0,10.0,24.0,NA
2009-06-02,3206,Emnid,34.0,14.0,11.0,11.0,26.0,NA
2009-06-05,2008,Forsa,36.0,14.0,11.0,10.0,24.0,NA
2009-06-09,4133,Emnid,35.0,14.0,12.0,10.0,25.0,NA
2009-06-12,2501,Forsa,35.0,15.0,13.0,11.0,21.0,NA
2009-06-15,3674,Emnid,35.0,14.0,12.0,10.0,26.0,NA
2009-06-19,2503,Forsa,36.0,15.0,12.0,10.0,22.0,NA
2009-06-22,4142,Emnid,36.0,14.0,11.0,11.0,24.0,NA
2009-06-26,2500,Forsa,36.0,15.0,12.0,11.0,21.0,NA
2009-06-29,3205,Emnid,35.0,14.0,12.0,11.0,24.0,NA
2009-07-03,2504,Forsa,37.0,15.0,13.0,9.0,21.0,NA
2009-07-06,3235,Emnid,36.0,14.0,11.0,11.0,24.0,NA
2009-07-10,2501,Forsa,36.0,14.0,12.0,10.0,23.0,NA
2009-07-13,4189,Emnid,36.0,13.0,12.0,11.0,23.0,NA
2009-07-17,2507,Forsa,36.0,14.0,12.0,10.0,23.0,NA
2009-07-20,3245,Emnid,36.0,14.0,11.0,12.0,23.0,NA
2009-07-24,2502,Forsa,38.0,13.0,12.0,9.0,23.0,NA
2009-07-27,2798,Emnid,35.0,15.0,11.0,11.0,24.0,NA
2009-07-31,2502,Forsa,37.0,14.0,13.0,11.0,20.0,NA
2009-08-03,2340,Emnid,35.0,15.0,12.0,11.0,23.0,NA
2009-08-07,2501,Forsa,38.0,13.0,12.0,11.0,21.0,NA
2009-08-10,3727,Emnid,35.0,14.0,12.0,11.0,24.0,NA
2009-08-17,3737,Emnid,36.0,14.0,12.0,10.0,23.0,NA
2009-08-17,2506,Forsa,37.0,13.0,12.0,11.0,22.0,NA
2009-08-24,3281,Emnid,36.0,14.0,12.0,10.0,24.0,NA
2009-08-24,2504,Forsa,37.0,13.0,12.0,10.0,22.0,NA
2009-08-31,3195,Emnid,35.0,14.0,11.0,11.0,24.0,NA
2009-08-31,2502,Forsa,36.0,14.0,12.0,10.0,22.0,NA
2009-09-02,1833,Emnid,34.0,14.0,11.0,11.0,26.0,NA
2009-09-07,3718,Emnid,35.0,13.0,12.0,12.0,24.0,NA
2009-09-07,2504,Forsa,35.0,14.0,10.0,14.0,21.0,NA
2009-09-11,2506,Forsa,35.0,13.0,11.0,13.0,22.0,NA
2009-09-14,1008,Forsa,37.0,12.0,11.0,10.0,24.0,NA
2009-09-16,1411,Emnid,35.0,13.0,11.0,12.0,25.0,NA
2009-09-21,2503,Forsa,35.0,13.0,11.0,10.0,26.0,NA
2009-09-24,2001,Forsa,33.0,14.0,10.0,12.0,25.0,NA
2009-10-01,1326,FG Wahlen,35.0,14.0,11.0,13.0,22.0,NA
2009-10-02,2501,Forsa,35.0,14.0,10.0,13.0,22.0,NA
2009-10-05,2766,Emnid,33.0,15.0,11.0,14.0,21.0,NA
2009-10-09,2504,Forsa,34.0,16.0,11.0,13.0,20.0,NA
2009-10-12,3242,Emnid,34.0,15.0,11.0,14.0,20.0,NA
2009-10-15,1298,FG Wahlen,35.0,14.0,11.0,13.0,22.0,NA
2009-10-16,2502,Forsa,35.0,16.0,10.0,13.0,20.0,NA
2009-10-19,3235,Emnid,34.0,14.0,12.0,13.0,21.0,NA
2009-10-22,1834,Allensbach,35.0,14.0,10.5,12.0,23.0,NA
2009-10-23,2503,Forsa,35.0,15.0,12.0,12.0,20.0,NA
2009-10-26,3235,Emnid,34.0,14.0,12.0,14.0,21.0,NA
2009-10-29,1207,FG Wahlen,36.0,13.0,11.0,13.0,22.0,NA
2009-10-30,2503,Forsa,36.0,12.0,12.0,12.0,21.0,NA
2009-11-02,2761,Emnid,33.0,14.0,13.0,13.0,22.0,NA
2009-11-06,2500,Forsa,36.0,13.0,12.0,12.0,20.0,NA
2009-11-09,3251,Emnid,34.0,13.0,13.0,13.0,21.0,NA
2009-11-13,2500,Forsa,36.0,13.0,12.0,12.0,20.0,NA
2009-11-16,5081,Emnid,34.0,12.0,13.0,13.0,22.0,NA
2009-11-19,1792,Allensbach,35.5,14.0,11.0,11.5,23.0,NA
2009-11-20,2503,Forsa,37.0,12.0,13.0,12.0,19.0,NA
2009-11-23,4177,Emnid,34.0,13.0,12.0,13.0,23.0,NA
2009-11-26,1253,FG Wahlen,35.0,13.0,10.0,12.0,24.0,NA
2009-11-27,2503,Forsa,37.0,12.0,13.0,11.0,20.0,NA
2009-11-30,4165,Emnid,35.0,12.0,12.0,12.0,23.0,NA
2009-12-04,2501,Forsa,36.0,12.0,13.0,12.0,20.0,NA
2009-12-07,4611,Emnid,34.0,12.0,13.0,12.0,23.0,NA
2009-12-10,1221,FG Wahlen,35.0,12.0,11.0,11.0,25.0,NA
2009-12-11,1788,Allensbach,34.5,13.5,11.0,12.0,24.0,NA
2009-12-11,2500,Forsa,37.0,11.0,13.0,12.0,19.0,NA
2009-12-14,3678,Emnid,34.0,12.0,13.0,12.0,23.0,NA
2009-12-18,2500,Forsa,35.0,12.0,13.0,11.0,21.0,NA
2009-12-21,3707,Emnid,34.0,12.0,12.0,12.0,24.0,NA
2009-12-22,1004,Forsa,35.0,12.0,12.0,12.0,22.0,NA
2010-01-08,2501,Forsa,35.0,10.0,14.0,11.0,22.0,NA
2010-01-11,4220,Emnid,34.0,12.0,13.0,12.0,23.0,NA
2010-01-14,1256,FG Wahlen,36.0,11.0,12.0,11.0,25.0,NA
2010-01-15,2500,Forsa,35.0,11.0,15.0,11.0,21.0,NA
2010-01-18,4219,Emnid,35.0,11.0,13.0,11.0,24.0,NA
2010-01-21,1849,Allensbach,34.5,13.0,11.5,11.0,25.0,NA
2010-01-22,2502,Forsa,36.0,9.0,16.0,11.0,21.0,NA
2010-01-25,3280,Emnid,35.0,10.0,13.0,12.0,24.0,NA
2010-01-28,1256,FG Wahlen,37.0,10.0,12.0,10.0,26.0,NA
2010-01-29,2505,Forsa,36.0,9.0,16.0,11.0,22.0,NA
2010-02-01,3256,Emnid,36.0,10.0,12.0,11.0,25.0,NA
2010-02-05,2501,Forsa,34.0,8.0,17.0,11.0,22.0,NA
2010-02-06,3258,Emnid,36.0,9.0,14.0,11.0,25.0,NA
2010-02-12,2503,Forsa,35.0,7.0,17.0,12.0,22.0,NA
2010-02-15,2327,Emnid,35.0,9.0,15.0,12.0,24.0,NA
2010-02-19,1816,Allensbach,37.0,10.5,13.5,10.5,23.5,NA
2010-02-19,2500,Forsa,35.0,8.0,16.0,12.0,22.0,NA
2010-02-22,3260,Emnid,34.0,10.0,14.0,12.0,25.0,NA
2010-02-25,1324,FG Wahlen,36.0,10.0,14.0,10.0,25.0,NA
2010-02-26,2503,Forsa,35.0,9.0,16.0,11.0,22.0,NA
2010-03-01,3247,Emnid,34.0,10.0,15.0,12.0,24.0,NA
2010-03-05,2502,Forsa,33.0,8.0,16.0,12.0,23.0,NA
2010-03-08,4197,Emnid,34.0,10.0,14.0,12.0,25.0,NA
2010-03-11,1204,FG Wahlen,36.0,10.0,14.0,10.0,25.0,NA
2010-03-12,2501,Forsa,34.0,8.0,16.0,11.0,23.0,NA
2010-03-15,3735,Emnid,35.0,9.0,15.0,11.0,24.0,NA
2010-03-17,1812,Allensbach,36.0,9.0,13.0,11.0,25.5,NA
2010-03-19,2502,Forsa,32.0,8.0,15.0,12.0,25.0,NA
2010-03-22,3256,Emnid,35.0,9.0,14.0,11.0,25.0,NA
2010-03-25,1260,FG Wahlen,37.0,9.0,13.0,11.0,26.0,NA
2010-03-26,2501,Forsa,34.0,7.0,14.0,12.0,25.0,NA
2010-03-29,3713,Emnid,35.0,9.0,14.0,12.0,25.0,NA
2010-04-01,2002,Forsa,34.0,7.0,15.0,12.0,24.0,NA
2010-04-06,2315,Emnid,34.0,9.0,14.0,12.0,26.0,NA
2010-04-09,2001,Forsa,36.0,8.0,15.0,11.0,23.0,NA
2010-04-12,2807,Emnid,35.0,8.0,15.0,12.0,25.0,NA
2010-04-16,2501,Forsa,36.0,8.0,15.0,10.0,24.0,NA
2010-04-19,4164,Emnid,35.0,9.0,14.0,11.0,25.0,NA
2010-04-22,1203,FG Wahlen,38.0,8.0,13.0,10.0,26.0,NA
2010-04-23,1833,Allensbach,35.0,9.0,13.5,9.5,27.5,NA
2010-04-23,2500,Forsa,36.0,8.0,14.0,11.0,24.0,NA
2010-04-26,3226,Emnid,36.0,9.0,15.0,10.0,25.0,NA
2010-04-30,2501,Forsa,34.0,8.0,16.0,10.0,25.0,NA
2010-05-03,2752,Emnid,34.0,9.0,16.0,10.0,26.0,NA
2010-05-07,2503,Forsa,35.0,7.0,15.0,12.0,24.0,NA
2010-05-10,3218,Emnid,34.0,8.0,15.0,11.0,26.0,NA
2010-05-14,2001,Forsa,32.0,6.0,16.0,11.0,27.0,NA
2010-05-17,2787,Emnid,31.0,8.0,15.0,12.0,28.0,NA
2010-05-20,1827,Allensbach,32.0,8.5,14.5,10.0,28.5,NA
2010-05-20,1260,FG Wahlen,36.0,6.0,14.0,11.0,27.0,NA
2010-05-21,2504,Forsa,32.0,7.0,16.0,12.0,26.0,NA
2010-05-22,2295,Emnid,31.0,8.0,16.0,12.0,28.0,NA
2010-05-28,2003,Forsa,30.0,7.0,16.0,13.0,26.0,NA
2010-05-31,3260,Emnid,31.0,7.0,16.0,13.0,27.0,NA
2010-06-02,1271,FG Wahlen,34.0,6.0,15.0,10.0,29.0,NA
2010-06-04,2501,Forsa,32.0,5.0,18.0,12.0,26.0,NA
2010-06-07,2776,Emnid,32.0,7.0,15.0,13.0,27.0,NA
2010-06-11,2501,Forsa,31.0,6.0,18.0,11.0,26.0,NA
2010-06-12,2318,Emnid,31.0,6.0,15.0,12.0,29.0,NA
2010-06-17,1882,Allensbach,32.0,7.0,15.5,11.0,29.0,NA
2010-06-17,1265,FG Wahlen,33.0,5.0,15.0,11.0,31.0,NA
2010-06-18,2504,Forsa,30.0,5.0,18.0,12.0,27.0,NA
2010-06-21,3675,Emnid,32.0,6.0,16.0,13.0,28.0,NA
2010-06-25,2500,Forsa,32.0,4.0,18.0,11.0,27.0,NA
2010-06-28,3678,Emnid,32.0,6.0,16.0,12.0,29.0,NA
2010-07-02,2501,Forsa,31.0,4.0,18.0,12.0,27.0,NA
2010-07-05,3240,Emnid,31.0,6.0,17.0,11.0,28.0,NA
2010-07-09,2501,Forsa,31.0,4.0,18.0,11.0,28.0,NA
2010-07-12,3272,Emnid,31.0,6.0,16.0,11.0,30.0,NA
2010-07-15,1796,Allensbach,31.5,6.5,15.5,9.5,31.5,NA
2010-07-15,1178,FG Wahlen,33.0,5.0,15.0,10.0,32.0,NA
2010-07-16,2500,Forsa,30.0,4.0,19.0,11.0,28.0,NA
2010-07-19,3729,Emnid,32.0,5.0,16.0,11.0,30.0,NA
2010-07-23,2502,Forsa,29.0,5.0,19.0,11.0,28.0,NA
2010-07-26,3291,Emnid,32.0,6.0,16.0,11.0,29.0,NA
2010-07-30,2501,Forsa,30.0,5.0,18.0,11.0,28.0,NA
2010-08-02,4681,Emnid,31.0,7.0,16.0,11.0,29.0,NA
2010-08-06,2501,Forsa,29.0,5.0,19.0,11.0,28.0,NA
2010-08-09,3308,Emnid,31.0,6.0,17.0,11.0,30.0,NA
2010-08-12,1807,Allensbach,31.0,6.0,17.0,8.5,32.0,NA
2010-08-13,2501,Forsa,30.0,4.0,20.0,11.0,27.0,NA
2010-08-16,3757,Emnid,32.0,6.0,17.0,10.0,29.0,NA
2010-08-20,2501,Forsa,30.0,5.0,20.0,11.0,27.0,NA
2010-08-23,3251,Emnid,31.0,7.0,18.0,10.0,28.0,NA
2010-08-26,1211,FG Wahlen,33.0,5.0,16.0,10.0,31.0,NA
2010-08-27,2501,Forsa,31.0,6.0,19.0,9.0,27.0,NA
2010-08-30,3282,Emnid,31.0,6.0,18.0,10.0,30.0,NA
2010-09-03,2503,Forsa,31.0,5.0,21.0,10.0,25.0,NA
2010-09-04,3253,Emnid,31.0,6.0,19.0,11.0,28.0,NA
2010-09-09,1221,FG Wahlen,32.0,5.0,17.0,10.0,31.0,NA
2010-09-10,2501,Forsa,30.0,5.0,22.0,11.0,24.0,NA
2010-09-13,2329,Emnid,31.0,6.0,18.0,11.0,28.0,NA
2010-09-16,1832,Allensbach,32.5,6.5,18.5,8.0,29.5,NA
2010-09-17,2501,Forsa,29.0,5.0,24.0,10.0,24.0,NA
2010-09-20,3228,Emnid,31.0,6.0,20.0,11.0,26.0,NA
2010-09-23,1227,FG Wahlen,31.0,5.0,19.0,9.0,30.0,NA
2010-09-24,2500,Forsa,30.0,5.0,23.0,10.0,25.0,NA
2010-09-27,3271,Emnid,30.0,6.0,20.0,10.0,28.0,NA
2010-09-30,1323,FG Wahlen,31.0,5.0,19.0,9.0,30.0,NA
2010-10-01,2501,Forsa,31.0,5.0,24.0,10.0,23.0,NA
2010-10-04,4196,Emnid,31.0,6.0,20.0,9.0,28.0,NA
2010-10-08,2502,Forsa,29.0,4.0,25.0,12.0,23.0,NA
2010-10-11,4657,Emnid,30.0,5.0,22.0,10.0,27.0,NA
2010-10-14,1786,Allensbach,30.5,5.5,20.5,9.5,28.0,NA
2010-10-15,2510,Forsa,31.0,4.0,24.0,11.0,23.0,NA
2010-10-18,4204,Emnid,30.0,5.0,23.0,10.0,26.0,NA
2010-10-21,1250,FG Wahlen,32.0,5.0,20.0,9.0,29.0,NA
2010-10-22,2502,Forsa,30.0,5.0,24.0,11.0,23.0,NA
2010-10-25,3261,Emnid,31.0,5.0,22.0,10.0,25.0,NA
2010-10-29,2501,Forsa,30.0,4.0,24.0,11.0,23.0,NA
2010-11-01,3712,Emnid,31.0,5.0,22.0,11.0,25.0,NA
2010-11-05,2503,Forsa,32.0,5.0,23.0,10.0,23.0,NA
2010-11-08,3281,Emnid,31.0,6.0,21.0,10.0,27.0,NA
2010-11-10,3281,Emnid,31.0,5.0,22.0,10.0,27.0,NA
2010-11-11,1262,FG Wahlen,33.0,5.0,20.0,9.0,28.0,NA
2010-11-12,2503,Forsa,33.0,5.0,22.0,11.0,23.0,NA
2010-11-17,3749,Emnid,32.0,6.0,20.0,10.0,26.0,NA
2010-11-18,1837,Allensbach,32.0,6.0,19.5,9.0,27.5,NA
2010-11-19,2500,Forsa,34.0,5.0,22.0,10.0,22.0,NA
2010-11-24,3288,Emnid,33.0,6.0,21.0,9.0,24.0,NA
2010-11-26,2501,Forsa,34.0,5.0,22.0,10.0,22.0,NA
2010-12-01,3271,Emnid,34.0,5.0,20.0,10.0,24.0,NA
2010-12-02,1317,FG Wahlen,34.0,5.0,20.0,9.0,27.0,NA
2010-12-03,2503,Forsa,34.0,4.0,21.0,10.0,23.0,NA
2010-12-08,2819,Emnid,35.0,5.0,19.0,10.0,25.0,NA
2010-12-10,1852,Allensbach,34.0,6.0,18.5,8.0,28.5,NA
2010-12-10,2500,Forsa,34.0,4.0,20.0,11.0,24.0,NA
2010-12-15,4159,Emnid,34.0,5.0,20.0,10.0,26.0,NA
2010-12-16,1421,FG Wahlen,34.0,5.0,19.0,9.0,28.0,NA
2010-12-17,2502,Forsa,35.0,3.0,19.0,11.0,24.0,NA
2010-12-22,3267,Emnid,34.0,5.0,19.0,10.0,27.0,NA
2010-12-23,2004,Forsa,34.0,3.0,20.0,11.0,25.0,NA
2010-12-30,1502,Forsa,35.0,12.0,13.0,11.0,22.0,NA
2011-01-05,1910,Emnid,35.0,5.0,20.0,9.0,26.0,NA
2011-01-07,2503,Forsa,35.0,3.0,21.0,9.0,25.0,NA
2011-01-12,3286,Emnid,35.0,5.0,19.0,9.0,26.0,NA
2011-01-12,1245,FG Wahlen,35.0,5.0,18.0,8.0,29.0,NA
2011-01-14,2503,Forsa,36.0,4.0,20.0,9.0,24.0,NA
2011-01-19,4256,Emnid,35.0,5.0,19.0,9.0,27.0,NA
2011-01-21,1861,Allensbach,34.5,5.5,18.0,8.5,27.5,NA
2011-01-21,2502,Forsa,37.0,4.0,20.0,9.0,23.0,NA
2011-01-26,3298,Emnid,36.0,4.0,18.0,9.0,28.0,NA
2011-01-27,1336,FG Wahlen,36.0,5.0,19.0,8.0,27.0,NA
2011-01-28,2501,Forsa,36.0,5.0,21.0,9.0,22.0,NA
2011-02-02,2790,Emnid,35.0,5.0,17.0,10.0,27.0,NA
2011-02-04,2507,Forsa,36.0,5.0,20.0,10.0,22.0,NA
2011-02-09,2827,Emnid,34.0,6.0,19.0,10.0,25.0,NA
2011-02-10,1257,FG Wahlen,36.0,5.0,17.0,9.0,27.0,NA
2011-02-11,2504,Forsa,36.0,5.0,19.0,11.0,22.0,NA
2011-02-16,3265,Emnid,35.0,6.0,19.0,9.0,25.0,NA
2011-02-17,1803,Allensbach,36.0,6.5,16.5,7.5,28.5,NA
2011-02-18,2501,Forsa,36.0,5.0,18.0,10.0,23.0,NA
2011-02-23,5152,Emnid,35.0,6.0,16.0,9.0,28.0,NA
2011-02-24,1306,FG Wahlen,36.0,5.0,15.0,9.0,29.0,NA
2011-02-25,2503,Forsa,34.0,5.0,16.0,10.0,27.0,NA
2011-03-02,2827,Emnid,33.0,7.0,15.0,9.0,29.0,NA
2011-03-04,2501,Forsa,36.0,5.0,16.0,10.0,26.0,NA
2011-03-09,3757,Emnid,35.0,6.0,15.0,10.0,28.0,NA
2011-03-11,2506,Forsa,36.0,6.0,15.0,10.0,26.0,NA
2011-03-13,1811,Allensbach,36.5,6.5,15.0,8.0,29.0,NA
2011-03-14,1004,Forsa,36.0,5.0,18.0,9.0,26.0,NA
2011-03-16,3723,Emnid,34.0,5.0,18.0,9.0,28.0,NA
2011-03-18,2504,Forsa,33.0,5.0,20.0,9.0,25.0,NA
2011-03-23,2793,Emnid,34.0,4.0,20.0,9.0,27.0,NA
2011-03-25,2503,Forsa,33.0,5.0,21.0,8.0,25.0,NA
2011-03-30,2777,Emnid,33.0,5.0,23.0,8.0,26.0,NA
2011-03-31,1283,FG Wahlen,34.0,5.0,19.0,8.0,28.0,NA
2011-04-01,2505,Forsa,30.0,3.0,28.0,9.0,23.0,NA
2011-04-07,1862,Emnid,33.0,4.0,24.0,8.0,25.0,NA
2011-04-08,2501,Forsa,30.0,4.0,27.0,8.0,24.0,NA
2011-04-13,4193,Emnid,32.0,5.0,24.0,9.0,23.0,NA
2011-04-14,1254,FG Wahlen,34.0,4.0,23.0,7.0,27.0,NA
2011-04-15,2504,Forsa,31.0,3.0,28.0,8.0,23.0,NA
2011-04-16,1740,Allensbach,32.0,5.0,23.0,7.0,28.0,NA
2011-04-20,3268,Emnid,33.0,4.0,23.0,8.0,25.0,NA
2011-04-21,2005,Forsa,31.0,4.0,27.0,9.0,22.0,NA
2011-04-27,1881,Emnid,34.0,4.0,24.0,8.0,24.0,NA
2011-04-29,2001,Forsa,31.0,4.0,28.0,8.0,21.0,NA
2011-05-04,2291,Emnid,33.0,5.0,23.0,9.0,24.0,NA
2011-05-05,1325,FG Wahlen,35.0,4.0,23.0,7.0,26.0,NA
2011-05-06,2003,Forsa,31.0,4.0,26.0,9.0,22.0,NA
2011-05-11,2770,Emnid,33.0,5.0,22.0,9.0,24.0,NA
2011-05-13,2501,Forsa,32.0,3.0,26.0,9.0,22.0,NA
2011-05-14,1789,Allensbach,33.0,5.5,22.0,6.5,27.0,NA
2011-05-18,2319,Emnid,34.0,5.0,21.0,8.0,26.0,NA
2011-05-22,2502,Forsa,32.0,5.0,26.0,9.0,21.0,NA
2011-05-25,2769,Emnid,34.0,6.0,21.0,8.0,26.0,NA
2011-05-26,1228,FG Wahlen,34.0,4.0,22.0,7.0,28.0,NA
2011-05-27,2501,Forsa,30.0,4.0,26.0,8.0,24.0,NA
2011-05-31,2766,Emnid,33.0,5.0,23.0,8.0,25.0,NA
2011-06-03,2003,Forsa,30.0,5.0,27.0,8.0,22.0,NA
2011-06-08,3705,Emnid,34.0,4.0,22.0,8.0,26.0,NA
2011-06-09,1332,FG Wahlen,34.0,4.0,22.0,7.0,28.0,NA
2011-06-10,2501,Forsa,31.0,4.0,26.0,9.0,23.0,NA
2011-06-15,2327,Emnid,32.0,5.0,23.0,9.0,25.0,NA
2011-06-17,2008,Forsa,32.0,4.0,25.0,9.0,23.0,NA
2011-06-18,1757,Allensbach,34.5,4.5,21.0,7.0,27.5,NA
2011-06-21,2812,Emnid,32.0,6.0,22.0,8.0,26.0,NA
2011-06-24,2506,Forsa,32.0,5.0,24.0,9.0,23.0,NA
2011-06-29,1857,Emnid,34.0,5.0,21.0,8.0,26.0,NA
2011-07-01,2500,Forsa,33.0,5.0,23.0,9.0,23.0,NA
