date,size,firm,FIold,IdV,LN,UdC,LADESTRA,PD,PdL,M5S,FdI,FIPDLFI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI,CivP,EV,LS,IV,A,CI
2009-11-20,NA,ISPO,NA,7.7,8.5,6.8,NA,27.9,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-23,NA,IPSOS,NA,7.3,10.2,6.3,0.8,30.8,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-27,NA,IPSOS,NA,7.4,10.3,6.0,1.1,30.5,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-30,NA,Digis,NA,7.0,10.4,7.5,NA,29.1,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-14,NA,IPSOS,NA,6.9,9.3,6.5,0.3,30.0,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-17,NA,Euromedia,NA,6.5,9.1,5.9,NA,29.5,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-21,NA,Digis,NA,7.0,11.0,6.0,NA,29.0,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-11,NA,Digis,NA,7.5,10.0,7.0,1.0,28.5,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-13,NA,IPSOS,NA,7.2,9.8,6.2,0.7,29.3,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-25,NA,Digis,NA,6.8,10.5,6.3,0.8,28.5,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-27,NA,IPSOS,NA,6.8,10.2,6.2,0.8,29.5,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-01,NA,IPR,NA,7.0,11.0,6.5,1.0,27.0,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-02,NA,Digis,NA,6.7,10.1,6.6,0.7,28.8,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-02,NA,IPSOS,NA,6.6,10.5,5.7,0.7,29.7,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-08,NA,Digis,NA,6.4,10.6,6.3,1.0,28.7,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-08,NA,ISPO,NA,7.5,9.0,6.5,NA,27.5,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-10,NA,IPSOS,NA,7.0,10.5,5.9,0.8,29.5,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-14,NA,SWG,NA,8.5,11.5,5.0,NA,28.0,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-01,NA,Demos,NA,7.4,10.1,6.8,NA,28.0,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-05,NA,Termometro Politico,NA,6.9,11.1,6.6,1.3,28.1,36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-26,NA,Digis,NA,7.2,11.5,5.7,1.0,27.5,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-03,NA,IPSOS,NA,8.8,11.9,5.1,NA,27.0,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-20,NA,IPSOS,NA,8.2,12.5,5.4,1.5,26.1,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-19,NA,Digis,NA,7.3,11.6,6.6,2.0,28.2,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-19,NA,Lorien,NA,7.9,13.1,6.1,0.6,27.1,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-20,NA,IPSOS,NA,8.0,12.0,5.5,1.5,26.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-07-25,NA,Demopolis,NA,7.5,13.0,7.0,NA,27.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-01,NA,ISPO,NA,6.3,11.5,6.4,NA,26.7,29.7,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-02,NA,Lorien,NA,6.9,14.1,6.3,NA,27.0,29.9,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-06,NA,Digis,NA,7.1,11.7,6.0,NA,26.9,30.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-09,NA,SWG,NA,6.0,12.5,5.5,NA,25.0,27.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-13,NA,IPSOS,NA,7.9,12.4,6.2,NA,25.7,29.4,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-16,NA,IPR,NA,5.1,11.7,7.0,NA,24.5,30.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-30,NA,ISPO,NA,6.4,12.9,5.0,NA,24.9,29.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-01,NA,IPR,NA,6.0,12.0,7.0,NA,25.0,30.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-02,NA,Euromedia,NA,8.1,12.1,6.3,NA,24.7,30.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-04,NA,IPSOS,NA,7.3,12.1,5.8,NA,25.0,29.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-14,NA,EMG,NA,5.5,12.1,5.9,NA,26.0,29.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-16,NA,Lorien,NA,7.0,13.4,6.5,NA,26.1,28.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-21,NA,EMG,NA,5.8,11.8,6.1,NA,26.4,28.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-25,NA,Euromedia,NA,7.0,12.7,6.2,NA,25.2,30.0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-25,NA,IPSOS,NA,8.3,11.3,6.0,NA,24.2,29.0,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-28,NA,EMG,NA,6.1,11.9,6.5,NA,25.7,28.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-02,NA,IPR,NA,5.5,12.0,6.5,NA,26.5,28.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-02,NA,IPSOS,NA,8.0,11.8,6.0,NA,24.4,28.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-04,NA,EMG,NA,6.0,11.7,6.5,NA,25.9,28.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-04,NA,ISPO,NA,6.4,12.5,6.0,NA,25.5,27.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-04,NA,SWG,NA,5.0,13.0,4.5,NA,24.5,24.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-06,NA,Digis,NA,6.7,12.3,6.0,NA,24.4,27.7,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-08,NA,Euromedia,NA,6.5,13.0,6.5,NA,25.0,30.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-08,NA,IPSOS,NA,7.6,11.6,5.8,NA,23.4,26.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-09,NA,Demopolis,NA,7.0,13.0,6.7,NA,23.5,27.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-11,NA,EMG,NA,5.8,11.4,6.1,NA,25.9,28.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-11,NA,ISPO,NA,6.3,11.8,5.8,NA,24.2,26.5,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-13,NA,Digis,NA,6.5,12.3,6.1,NA,24.2,26.9,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-13,NA,Euromedia,NA,7.0,13.0,7.0,NA,24.5,29.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-15,NA,IPSOS,NA,7.6,11.8,6.3,NA,23.3,26.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-17,NA,Lorien,NA,7.9,12.3,6.2,NA,24.5,27.1,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-18,NA,EMG,NA,5.9,12.2,6.2,NA,25.2,27.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-18,NA,IPR,NA,5.0,12.5,7.0,NA,26.0,28.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-22,NA,IPSOS,NA,7.4,12.2,6.2,NA,23.8,26.6,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-25,NA,EMG,NA,5.6,11.9,6.5,NA,24.8,28.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-26,NA,Euromedia,NA,6.6,12.6,6.2,NA,24.5,29.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-29,NA,IPSOS,NA,7.6,11.7,5.8,NA,23.6,27.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-02,NA,EMG,NA,5.2,11.7,6.9,NA,25.0,28.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-06,NA,IPSOS,NA,7.4,11.6,5.6,NA,24.1,27.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-08,NA,Lorien,NA,7.6,12.7,6.8,NA,23.0,28.2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-09,NA,IPR,NA,4.5,12.0,7.5,NA,26.0,29.0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-09,NA,ISPO,NA,6.3,12.0,5.3,NA,25.0,27.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-10,NA,COESIS,NA,6.0,10.0,6.5,NA,27.0,29.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-10,NA,SWG,NA,5.0,11.5,4.5,NA,25.0,26.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-11,NA,EMG,NA,4.7,11.4,6.6,NA,25.3,28.9,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-14,NA,Euromedia,NA,5.8,12.8,6.8,NA,25.2,30.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-15,NA,ISPO,NA,5.5,10.7,6.2,NA,24.6,31.8,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-16,NA,Demopolis,NA,5.0,12.2,6.8,NA,25.0,28.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-16,NA,IPR,NA,5.0,12.0,6.5,NA,26.0,29.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-17,NA,EMG,NA,5.1,11.4,6.2,NA,24.7,30.3,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-20,NA,Demopolis,NA,5.5,12.5,7.3,NA,25.0,28.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-20,NA,Digis,NA,5.8,11.5,6.6,NA,25.1,30.7,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-09,NA,CFI,NA,6.0,10.4,5.0,NA,26.2,30.0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-12,NA,EMG,NA,6.0,11.2,6.3,NA,24.3,30.0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-15,NA,IPR,NA,5.0,12.0,6.5,NA,26.0,29.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-17,NA,EMG,NA,6.0,11.2,6.3,1.1,24.3,30.0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-18,NA,Lorien,NA,6.0,11.4,6.7,NA,24.8,30.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-18,NA,Piepoli,NA,5.5,10.5,6.5,NA,25.0,31.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-20,NA,EMG,NA,5.9,10.9,7.1,NA,23.2,28.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-20,NA,ISPO,NA,5.5,10.5,6.8,NA,24.5,30.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-21,NA,IPSOS,NA,6.8,11.7,5.9,NA,25.3,27.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-22,NA,Digis,NA,6.0,11.9,6.6,NA,24.3,29.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-22,NA,Lorien,NA,6.0,11.4,6.7,0.8,24.8,30.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-23,NA,CFI,NA,5.0,9.6,5.4,NA,30.1,30.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-23,NA,ISPO,NA,5.5,10.5,6.8,1.0,24.5,30.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-23,NA,SWG,NA,5.0,12.0,5.5,NA,24.0,26.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-24,NA,EMG,NA,5.9,10.9,7.1,1.2,23.2,28.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-24,NA,Euromedia,NA,6.0,12.0,6.5,NA,25.0,32.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-24,NA,IPSOS,NA,5.6,10.6,6.9,NA,24.6,30.0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-25,NA,Euromedia,NA,6.0,12.0,6.5,1.5,25.0,32.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-25,NA,ISPO,NA,5.6,10.6,6.9,1.1,24.6,30.0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-25,NA,SWG,NA,5.0,12.0,5.5,2.0,24.0,26.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-26,NA,IPSOS,NA,6.8,11.7,5.9,1.2,25.3,27.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-27,NA,CRESPI,NA,5.3,11.0,7.2,1.8,23.0,27.0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-27,NA,Lorien,NA,6.2,11.3,7.3,0.3,25.3,28.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-28,NA,Digis,NA,6.0,11.9,6.6,1.2,24.3,29.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-31,NA,CFI,NA,5.8,9.8,5.2,NA,29.6,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-31,NA,EMG,NA,5.6,10.7,6.7,1.2,23.8,29.7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-01,NA,IPSOS,NA,6.5,11.8,6.0,1.0,25.5,27.0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-01,NA,Piepoli,NA,5.0,10.5,6.5,NA,25.5,31.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-03,NA,IPR,NA,5.5,12.0,6.3,1.7,25.5,29.5,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-03,NA,Lorien,NA,6.2,11.3,7.3,0.3,25.3,28.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-05,NA,IPR,NA,5.5,12.0,6.5,1.7,25.5,29.5,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-07,NA,CFI,NA,5.2,9.0,5.7,NA,30.4,30.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-07,NA,EMG,NA,5.3,11.1,6.5,1.0,24.7,30.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-08,NA,IPSOS,NA,6.8,11.5,5.8,1.1,25.8,27.6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-09,NA,Piepoli,NA,5.0,10.5,6.5,NA,26.0,31.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-12,NA,FULLRESEARCH,NA,5.3,10.5,6.5,1.6,24.3,28.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-12,NA,IPR,NA,5.0,12.0,6.5,NA,25.5,29.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-14,NA,Demos,NA,5.9,11.8,7.1,NA,24.3,27.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-14,NA,EMG,NA,5.1,11.4,6.2,1.1,25.3,30.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-15,NA,CFI,NA,4.4,9.3,5.3,NA,30.6,31.0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-15,NA,IPSOS,NA,6.6,11.3,6.0,1.0,26.0,27.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-16,NA,FULLRESEARCH,NA,5.4,10.0,6.5,1.5,25.0,28.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-16,NA,Lorien,NA,5.7,11.1,7.1,0.5,24.7,30.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-17,NA,Digis,NA,6.0,11.4,6.3,1.5,24.4,28.6,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-18,NA,Demopolis,NA,5.9,11.3,6.9,1.4,24.5,27.5,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-19,NA,IPR,NA,5.5,11.5,6.5,NA,26.0,29.0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-21,NA,CFI,NA,5.3,9.2,6.0,NA,30.3,30.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-21,NA,EMG,NA,5.6,10.8,6.7,1.1,26.1,29.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-22,NA,IPSOS,NA,6.5,11.0,5.8,0.9,26.7,28.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-23,NA,ISPO,NA,5.2,9.9,5.4,1.3,25.8,30.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-24,NA,Euromedia,NA,6.1,12.0,6.5,1.4,25.9,30.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-24,NA,SWG,NA,6.0,12.0,6.0,2.0,24.5,26.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-28,NA,Digis,NA,6.0,11.8,6.5,1.8,24.5,27.8,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-02-28,NA,EMG,NA,5.9,10.9,6.3,1.2,25.9,30.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-01,NA,CRESPI,NA,5.2,10.0,6.8,2.0,24.4,27.0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-01,NA,IPSOS,NA,6.3,10.8,6.0,1.0,27.1,29.2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03,NA,CFI,NA,5.6,9.3,6.6,NA,29.8,30.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03,NA,FULLRESEARCH,NA,5.5,10.0,6.4,1.5,26.3,27.8,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-07,NA,EMG,NA,5.4,11.1,6.7,1.2,25.3,29.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-11,NA,FULLRESEARCH,NA,5.7,10.0,6.6,1.6,26.0,27.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-11,NA,IPR,NA,5.0,11.5,7.0,1.0,26.5,29.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-12,NA,Tecnè,NA,6.5,10.5,6.0,1.5,26.5,31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-14,NA,EMG,NA,5.1,11.1,7.0,1.3,25.1,28.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-15,NA,Digis,NA,5.9,11.5,6.5,1.5,24.4,27.6,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-17,NA,IPR,NA,5.0,11.5,7.0,NA,26.5,29.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-21,NA,EMG,NA,5.4,10.8,7.0,1.6,24.9,29.0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22,NA,Demopolis,NA,5.5,10.8,6.5,1.2,26.0,28.5,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23,NA,Lorien,NA,6.6,11.9,7.2,0.4,25.2,28.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23,NA,Piepoli,NA,5.0,10.0,6.5,1.5,26.0,30.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-28,NA,EMG,NA,4.8,11.4,7.1,1.5,25.4,29.1,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
